remote_id	family	created_at	model	temperature	title
lfZn6LOKcmTbeQ9W1qOO9	853	1703709187	kayra-v1	1.6	New Story (30)
mBKrpsK0Pg0CuDXFnRoo2	853	1703709187	kayra-v1	1.5	New Story (30)
0iH3E_mg6SOdZZdMwXVRR	1027	1712697480	kayra-v1	1.16	New Story (31)
1PjWa8PtQpHPGvVCilz_T	1781	1700184573	kayra-v1	1.65	New Story (31)
2g5VhbMIchN-2-XAnK6X1	853	1703709187	kayra-v1	2.5	New Story (31)
iUs5GSy1FhMTRwfELJwys	853	1703709187	kayra-v1	1.43	New Story (31)
ffTck057bo6ZBQG-RLqAJ	853	1703709187	kayra-v1	1.16	New Story (32)
k_my-qPk4cI6JvPxOht1I	1027	1712697480	kayra-v1	2	New Story (32)
qyC3sT9YiLlVc04sUoQus	1781	1700184573	kayra-v1	1.44	New Story (32)
Pv6Tkz-gSYD35pxjltxdp	1781	1700184573	kayra-v1	2.5	New Story (33)
Z8xPbaImfn_5sGvlNWI7P	853	1703709187	kayra-v1	1.5	New Story (33)
ynzjLRoxj-nVA2_fTBTbk	1027	1712697480	kayra-v1	1.5	New Story (33)
NFULC7V9-e9wpwGwFIl6S	1781	1700184573	kayra-v1	1.5	New Story (34)
PMTRmJqKWkSBDgNfqgpBi	1027	1712697480	kayra-v1	1.5	New Story (34)
V5VV5hPU_coycqiSeW4EQ	853	1703709187	kayra-v1	1.5	New Story (34)
iocYlepbWH7a8auhYi_ch	853	1703709187	kayra-v1	1.5	New Story (35)
is7ffm7fiDbrm-a1c_Ay3	1027	1712697480	kayra-v1	2.5	New Story (35)
kiO0kcShoOhMYn3zOWILC	1781	1700184573	kayra-v1	1.46	New Story (35)
JPXzXF8ITAowqZosi3miW	853	1703709187	kayra-v1	2.5	New Story (36)
kP0r1WfHjSS3GH0vscpTs	1781	1700184573	kayra-v1	1.8	New Story (36)
wD4V9GAUsCq0CWu6D7zf1	1027	1712697480	kayra-v1	2.5	New Story (36)
4KWuNJ8IuZf4s-dVd1sIM	1027	1712697480	kayra-v1	1.84	New Story (37)
9VCG5yt5ocAslJCjXUVDx	1027	1712697480	kayra-v1	2.5	New Story (38)
Rl2XHdK-1R79SNDuJtrla	1027	1712697480	kayra-v1	1.16	New Story (39)
-QEIRPGa9mc_epG1l5xns	1781	1700184573	kayra-v1	1.59	New Story (3)
1MDWb17_rzTCsUGs-y_hX	1205	1668220217	krake-v2	1.29	New Story (3)
1Q8FESE7g9DmV-EIOzVOF	1185	1683842243	kayra-v1	2.13	New Story (3)
1i8ocKDaayEqD0wyCdgMY	1197	1703078157	kayra-v1	1.5	New Story (3)
4OrkWAEQR65GJ2ca3Cs9g	1215	1740704057	llama-3-erato-v1	1.44	New Story (3)
4iTyqDBT40MlBN2pf4Bbm	1112	1703547765	kayra-v1	1.4	New Story (3)
4xqZa_kdGM0tx2ph6GmJs	1538	1725475674	llama-3-erato-v1	1	New Story (3)
5Et8ZS-kyUrhlrlpDb2Mj	1544	1724628234	kayra-v1	1.46	New Story (3)
5i7zXDdrKCsvUF83ekuV3	867	1703555594	kayra-v1	1.68	New Story (3)
5pCJRQvhmzS3QBxtnFJa8	1644	1734055613	llama-3-erato-v1	1.45	New Story (3)
7_KcLWWqknB-y28449jfi	1362	1741794101	llama-3-erato-v1	1.37	New Story (3)
7u_EHcfIzz43q7N4SX_7D	1190	1690589761	kayra-v1	1.7	New Story (3)
8GQwfpWR4XcDVP_sHs_wr	871	1673298618	kayra-v1	1.42	New Story (3)
None	1211	1726227169	kayra-v1	1.44	New Story (3)
8h5yEb8kW9hV4RkkDESN1	1128	1723064812	kayra-v1	1.35	New Story (3)
BDgB3OnLCqoAblPvhzss8	874	1726227169	llama-3-erato-v1	1.37	New Story (3)
BRaDNDr7Rm1iEpQRv6A17	1645	1725201959	kayra-v1	1.08	New Story (3)
BwUJeBao1Ai5_M98CW3yb	1555	1722310617	kayra-v1	1.33	New Story (3)
C7-D4mjJP9Lo7SPNXSbMh	877	1657895079	clio-v1	2.5	New Story (3)
D4q9iyx44RYVSKlLg-3FK	1092	1734881333	llama-3-erato-v1	1	New Story (3)
DV8oSUiANOxwaumlW4qvi	1536	1678902281	kayra-v1	1.43	New Story (3)
DcSW8rHDDwKp2WKHmY6_6	1555	1722310617	glm-4-6	1.34	New Story (3)
ESlTr-rjW0iJM0Yz3e9-u	1089	1709094039	kayra-v1	2.5	New Story (3)
FcSbiznGNV1CYaYRdCrXa	1599	1716704665	kayra-v1	1.32	New Story (3)
GSwhVixODbhfgJipSdSoJ	1259	1678399865	euterpe-v2	1.61	New Story (3)
GhKhjdBMdGOMetmzAsxGC	1230	1728487395	xialong-v1	3.5	New Story (3)
HhkfDEaDJl6EGSadvxHPu	1647	1690844952	kayra-v1	1.4	New Story (3)
INpqmrNSofq8mHTfngDdA	1000	1699045019	kayra-v1	2.5	New Story (3)
IZ8Awb9A3jw2BWhyBV1f7	1160	1671787891	kayra-v1	1.32	New Story (3)
JNcjnpP5IBjfYAKW6mrwl	1737	1680380728	euterpe-v2	0.93	New Story (3)
JRaB_grL1xiReVN_ikjt3	1672	1703602244	kayra-v1	2.5	New Story (3)
KFFqwoXpjPNAGKVJsyPQF	890	1737851259	llama-3-erato-v1	1	New Story (3)
L26c6DXksMVRysakz694T	1187	1690027531	kayra-v1	1.43	New Story (3)
L_tG7uRLpNYQaVWqP_E3T	1072	1666159480	kayra-v1	2.42	New Story (3)
Lhyb4qEHnzmdX2DqbjQyQ	1361	1727316318	llama-3-erato-v1	1.37	New Story (3)
LnDSMTmoJ7ygChLzIRNJ7	1261	1702171863	kayra-v1	1.6	New Story (3)
N47hvegk2uWLvgnNtcaBB	1536	1678902281	euterpe-v2	1.54	New Story (3)
NLlzd0iDHWs8cJDJCrAbR	1689	1719414910	kayra-v1	2.5	New Story (3)
P-JwG49QwlXe990hCrGQT	1133	1725346871	kayra-v1	1	New Story (3)
PNK9ATov3UPoEgBfevG0e	1485	1744243130	llama-3-erato-v1	1.59	New Story (3)
QRKqnu9Cq4--TIllAF4-E	1293	1694036877	kayra-v1	2.38	New Story (3)
Qs0OIRXNPao0uurwUpOa5	1030	1708634419	kayra-v1	1.36	New Story (3)
Rh9NfXgMHYN3pi8t5GYB_	1027	1712697480	kayra-v1	1.44	New Story (3)
Ruhip5ziGF1fi5pExRwoQ	1146	1723995775	xialong-v1	3.5	New Story (3)
SWXCU5WquRmBRk3Yfwqas	903	1706372289	kayra-v1	2.5	New Story (3)
SvcjxTMaD1l6dyggJhCpG	1041	1711155379	kayra-v1	1.36	New Story (3)
TUzl1TKr78aT_TYUJV3-y	1046	1755341662	glm-4-6	1.37	New Story (3)
TmFmAsxPfDGglK22IW-tT	1557	1724206388	llama-3-erato-v1	1.37	New Story (3)
UjYUvm51GZrljZLZ276fz	1032	1739742872	llama-3-erato-v1	1.55	New Story (3)
V61b0kYXRfE29hguYkhPM	1126	1739151026	llama-3-erato-v1	1.37	New Story (3)
X6hxd9gcftk6GOdj2_0da	1133	1725346871	kayra-v1	1.51	New Story (3)
YVTovLgdm2Etyk93f_sju	1036	1726130230	glm-4-6	1.29	New Story (3)
ZsFxgKX4S5YwiqGI-v5SA	1082	1734016170	llama-3-erato-v1	1	New Story (3)
_0SHsX1UDtfNfdrPUSNyD	1339	1698559241	kayra-v1	1.5	New Story (3)
ai8XR7Rq0YT3bI3FMd7I2	913	1685575086	clio-v1	2.5	New Story (3)
ampqPOTNfKq0TF9EhQUK6	1795	1708271538	glm-4-6	1.18	New Story (3)
bJ3_zgLdYgel4ejvHkOI1	1339	1698559241	kayra-v1	1.16	New Story (3)
be81EJyT3zstu2G8afCKg	1392	1745299373	glm-4-6	1.2	New Story (3)
cTbs3nFZuHmwwl0SAU3Et	1492	1678632380	euterpe-v2	1.23	New Story (3)
ctor-g7imWosEa9Wzj4ax	965	1704463565	kayra-v1	2.5	New Story (3)
d7y1YhXnfyqKJO5lb6nWZ	1762	1691971754	kayra-v1	2.5	New Story (3)
e4LVe2jj4METfk44qOPJz	1009	1736049520	llama-3-erato-v1	1	New Story (3)
er9eTmRKVX4QLMxC6vvQv	1336	1685643993	clio-v1	2.5	New Story (3)
ezUFFkLXM-SeoZ3rdtwW5	1287	1738197492	llama-3-erato-v1	1	New Story (3)
g9QTewSw-fRle50jj4pUs	1651	1724464266	kayra-v1	1.48	New Story (3)
gI9f3NLnCfod0Dc7MceQ5	1035	1673363657	euterpe-v2	2.19	New Story (3)
j7CYh_rbiaSjcgKJOmQ2v	1126	1739151026	llama-3-erato-v1	1.37	New Story (3)
kOisCfx8yfiHomaZLrKWz	1363	1737338331	llama-3-erato-v1	1	New Story (3)
kRAosey2cE9Pj6ikPpwiP	927	1650013684	euterpe-v2	0.97	New Story (3)
lDaZE_XNocGlDMthY4tU0	1336	1685643993	clio-v1	2.5	New Story (3)
mu8iWBLtgbkf5mRP3Q8CV	929	1709601920	kayra-v1	1.16	New Story (3)
nKnQ382z7Z-L7z1rTkK7X	1071	1704215769	kayra-v1	1.48	New Story (3)
ogb8ZBLqNVl8mHaVuOgJw	1706	1678037809	euterpe-v2	1.39	New Story (3)
p8fvfjqUbMunVXMWTIL1i	1502	1735949606	llama-3-erato-v1	1.37	New Story (3)
pCtvpBi8DU4yjjaratzyn	853	1703709187	kayra-v1	2.5	New Story (3)
tXN_q2gk2i34AJ9hrZL9z	1036	1726130230	glm-4-6	1.34	New Story (3)
vRcwdyudp6endTh9oUHRo	1629	1643841043	krake-v2	0.91	New Story (3)
vz5m80Z-pEcW9jJTAa18A	936	1654444776	clio-v1	2.5	New Story (3)
wx6fef84wm78PDTlhPeJs	1168	1741269656	llama-3-erato-v1	1.37	New Story (3)
xvtqMWzVxVWACGtJO2Z5F	1357	1718303699	kayra-v1	1.5	New Story (3)
yU0mtw8O74llVHoQOLzRy	1082	1734016170	llama-3-erato-v1	1	New Story (3)
yiQC6me-tzoZQTdS4yQ-3	1484	1699119080	kayra-v1	1.48	New Story (3)
zND3uksApSU5ACG4SriDL	1417	1750388610	llama-3-erato-v1	1.37	New Story (3)
zXCRstMQ2FSvQ-TZIBQdp	1737	1680380728	clio-v1	2.5	New Story (3)
zhIkTdl65o5VyejI-WTbi	1186	1712782305	kayra-v1	1.45	New Story (3)
zrvVbyBuUDozYwgrQV7Qg	890	1737851259	llama-3-erato-v1	1	New Story (3)
2Sfwdk2uQs6MVsy4rowGe	1027	1712697480	kayra-v1	2.5	New Story (40)
hVEimcvyJLiMAF-UVlrCn	1027	1712697480	llama-3-erato-v1	1	New Story (41)
0Z7cfCAaz2wh7CApMuPNU	1027	1712697480	llama-3-erato-v1	1	New Story (42)
nDGch4zrZ_9FiuvNVtyDw	1027	1712697480	llama-3-erato-v1	1	New Story (42)
aOnrwh0hc1JLLbhnifDZK	1027	1712697480	llama-3-erato-v1	1	New Story (43)
Bp_MWhm97Ns5LygcgO1to	1027	1712697480	llama-3-erato-v1	1	New Story (44)
fTmhrzJDOLkF0OqG1ldCY	1027	1712697480	llama-3-erato-v1	1	New Story (45)
eMhIicfx_7SxQSfIdniO8	1027	1712697480	llama-3-erato-v1	1	New Story (46)
7QWFoeyjY5dPgvE_qmoCQ	1027	1712697480	llama-3-erato-v1	1	New Story (47)
G_vcrxgzQzPFDYoK3yYC5	1027	1712697480	llama-3-erato-v1	1.37	New Story (48)
yLSZgvdEFM8QvOen8UO1l	1027	1712697480	llama-3-erato-v1	1	New Story (49)
-IXl1BEPEU9YzghA2a5kH	1035	1673363657	euterpe-v2	1.76	New Story (4)
06mrmzwp0JU56dW9mcDcG	1737	1680380728	clio-v1	2.5	New Story (4)
0fwinGcsHCXDwGhcfbITL	1032	1739742872	llama-3-erato-v1	1.33	New Story (4)
1wbXZf3Y0s1nM7TBA7XoO	1128	1723064812	kayra-v1	1.35	New Story (4)
None	1781	1700184573	kayra-v1	1.59	New Story (4)
2foYQTsIOccApjQ-UrSJX	1287	1738197492	llama-3-erato-v1	1	New Story (4)
3qiMqa_v0sbkxHqLyx37_	1168	1741269656	llama-3-erato-v1	1.37	New Story (4)
4PSEBsSU6SNR4cRUxnskV	1555	1722310617	kayra-v1	1.33	New Story (4)
4PyhXab1FN1CaoOtOytcQ	1197	1703078157	kayra-v1	1.5	New Story (4)
4aYf-zNpmI7Msi05eq1Bf	965	1704463565	kayra-v1	1.46	New Story (4)
9UvM5YnEz4ew4ydAl3wMS	1126	1739151026	llama-3-erato-v1	1.37	New Story (4)
ABUaWvMHTTO-FPK2t05yW	1647	1690844952	kayra-v1	1.52	New Story (4)
BkRp32o7rReuaWGQpJ5Fo	1126	1739151026	llama-3-erato-v1	1.37	New Story (4)
Bkz1qlm3b3AP_vP49fzd9	1036	1726130230	glm-4-6	1.12	New Story (4)
Bnlg28aNfoarbEv66bhHR	1336	1685643993	kayra-v1	1.54	New Story (4)
BueRxj6lV657e8UU778bC	1651	1724464266	kayra-v1	1.48	New Story (4)
CAWzznGxD_e5yl9oRWKAY	1071	1704215769	kayra-v1	2.5	New Story (4)
DEP6-ohdFLhSWVSZT39mn	1030	1708634419	kayra-v1	1.68	New Story (4)
EIveFrz9FvZ4qhZegvvFR	1046	1755341662	glm-4-6	1.37	New Story (4)
Eim544PwonSYap4dUrv3U	1133	1725346871	kayra-v1	1.35	New Story (4)
Ge2lBKv-RZD8Hxsp2M2T5	1190	1690589761	kayra-v1	1.35	New Story (4)
I6XO5g5tVlPqXp6GW0rzM	1536	1678902281	kayra-v1	1.43	New Story (4)
Iomr3F7BXi6VysT7oW0G-	1185	1683842243	kayra-v1	2.13	New Story (4)
MHAFdbUa6e7NK9SMZritN	1357	1718303699	kayra-v1	1.5	New Story (4)
MgeFZ-BJ1grk01XDMtAA9	1160	1671787891	kayra-v1	1.32	New Story (4)
OJl7h_OQ7YdEPSQcREkFp	1485	1744243130	llama-3-erato-v1	1	New Story (4)
SIJ6W7uqVyzqrCy9B2oWw	1041	1711155379	kayra-v1	1.6	New Story (4)
Te3Gl8JX4pR8Qxd_R2mDt	1089	1709094039	kayra-v1	1.58	New Story (4)
ThQ52crcu5eOMzDpwFkWO	1261	1702171863	kayra-v1	1.34	New Story (4)
V3YnjToRVp0AKj2jeH_O2	890	1737851259	llama-3-erato-v1	1	New Story (4)
Xjvi48Fu811kBoOD0Unz4	1629	1643841043	krake-v2	2.5	New Story (4)
Y9KL1IMm0mpm4m5ReVemJ	1644	1734055613	llama-3-erato-v1	0.6	New Story (4)
YbR9QyS4itA_DUlzModza	1146	1723995775	xialong-v1	3.5	New Story (4)
ZOdOGQVzlVF9wW14BSzrh	853	1703709187	kayra-v1	2.5	New Story (4)
ZtZorkeRGZbNCcFkT8jtX	1599	1716704665	kayra-v1	1.6	New Story (4)
None	1361	1727316318	llama-3-erato-v1	1.37	New Story (4)
bCq0H6SCsdBTl6KLGy6tb	1947	1693777941	kayra-v1	1.43	New Story (4)
bIc8ZoFO0uufw3EJWHgdd	853	1703709187	kayra-v1	2.5	New Story (4)
bKFFzq02m6V1GPWmH0Mnv	1339	1698559241	kayra-v1	1.42	New Story (4)
cOfu4ZHWWH1h7yYHn9t8R	1557	1724206388	llama-3-erato-v1	1.37	New Story (4)
eRbmu8G-0_e9I9ec1zIkJ	1645	1725201959	kayra-v1	1.08	New Story (4)
gavu7_3mi-L5ySgGlIGy-	1706	1678037809	euterpe-v2	1.81	New Story (4)
gfLe7AULcK0PBrLZcaz4z	1036	1726130230	glm-4-6	1.51	New Story (4)
hENhnHNN_c9dRG5OpR7xo	1092	1734881333	llama-3-erato-v1	1.37	New Story (4)
hzbqIq5DvrBwTdkfKpYOq	1000	1699045019	kayra-v1	1.69	New Story (4)
isUKzYxFGzAxxdzBeJZeu	1133	1725346871	kayra-v1	1.56	New Story (4)
jZ6qN1UOfZEvkeqzjcNr2	1187	1690027531	kayra-v1	1.43	New Story (4)
jkqMKI5LbvPn1U2X7oL0P	1072	1666159480	kayra-v1	2.42	New Story (4)
kCwK5rMauwWmPCJr3qQG0	1689	1719414910	kayra-v1	1.16	New Story (4)
k_mwCoMyXFSR2BwL5-RtN	1082	1734016170	llama-3-erato-v1	1	New Story (4)
nGha_g70IJcwKOb1DjXAC	1492	1678632380	euterpe-v2	1.23	New Story (4)
nip8BUN7J1czoNzHZejEC	1259	1678399865	euterpe-v2	1.61	New Story (4)
oM9kj37oEYyuj4EAbGUXC	929	1709601920	kayra-v1	1.6	New Story (4)
pJ327_G8X9iV3ykBU7NL9	1009	1736049520	llama-3-erato-v1	1	New Story (4)
pyR3zzwwXwKD5Joktxgm3	1112	1703547765	kayra-v1	2.5	New Story (4)
qapHswwrHNnKXFmzNqhZZ	1293	1694036877	kayra-v1	1.58	New Story (4)
vw5yqjsPMeqtHO2Y--YU9	1186	1712782305	kayra-v1	1.44	New Story (4)
w5tCt0LQCBptdDRjKT-pD	1762	1691971754	kayra-v1	2.5	New Story (4)
wP_atfEXem2Q0CTYW73Oh	1336	1685643993	clio-v1	2.5	New Story (4)
xjtVYhM8qa9r9S5jd1EA_	890	1737851259	llama-3-erato-v1	1	New Story (4)
yIR2vVjZ03VCbs4jqamxr	1072	1666159480	glm-4-6	1.25	New Story (4)
yrJjpngmkdZE8ZtxmuaTR	1027	1712697480	kayra-v1	1.3	New Story (4)
RpxSAnYX31HKgsPWpOEyH	1027	1712697480	llama-3-erato-v1	1.53	New Story (50)
vayqgyQSdD7A_QMJwSVlg	1027	1712697480	llama-3-erato-v1	1	New Story (50)
bkLtVQZWd346kHa3G76kX	1027	1712697480	llama-3-erato-v1	1	New Story (51)
hue8p6DUEKL35Pn7RuRbV	1027	1712697480	llama-3-erato-v1	1	New Story (51)
lj3Y2cRNG8MajyCOBFLqY	1027	1712697480	llama-3-erato-v1	1	New Story (52)
q7CnKkHdJWK7IASC17fvM	1027	1712697480	llama-3-erato-v1	1	New Story (52)
119WbqdKn2T4Ihu_0vIVZ	1027	1712697480	llama-3-erato-v1	1.37	New Story (53)
QO3xsMCNdlPZODQXTADb8	1027	1712697480	llama-3-erato-v1	1	New Story (53)
ugI4FGC57MNjEVZDP1ymx	1027	1712697480	llama-3-erato-v1	1	New Story (54)
aUJP5XknaUdP2iFauqE69	1027	1712697480	llama-3-erato-v1	1	New Story (55)
a_PbSj56jx7lcTsNPvS61	1027	1712697480	llama-3-erato-v1	1	New Story (55)
KI51aKcwztjQE7x6ypReE	1523	1684441373	krake-v2	2	New Story (5) - Deez Nuts
0E9zQwwUcJ127IYXU3vhK	1030	1708634419	kayra-v1	1.68	New Story (5)
1rKxahS2GVjL7f7NjAJu0	1168	1741269656	llama-3-erato-v1	1.37	New Story (5)
1xAkWYYMNS7zGD2nZTY8S	1032	1739742872	llama-3-erato-v1	1.33	New Story (5)
None	1261	1702171863	kayra-v1	1.34	New Story (5)
29OHkmOb-6lJ-BoxFaI9c	890	1737851259	llama-3-erato-v1	1	New Story (5)
2OD1DR3_RJ1nyt9F1G-51	1035	1673363657	euterpe-v2	0.98	New Story (5)
2t18DofGhJSoHwYJIwjjt	1036	1726130230	glm-4-6	1.29	New Story (5)
35BJPwQFfPR2lGt58BCuy	1781	1700184573	kayra-v1	2.5	New Story (5)
5D6jCb56DIfvueJUgpCXf	1112	1703547765	kayra-v1	2.5	New Story (5)
5PW-9GP1OTkRqUHtjE44Q	853	1703709187	kayra-v1	2.5	New Story (5)
5dpQVIGGlIH6G4XHYelzu	1259	1678399865	euterpe-v2	1.61	New Story (5)
5lbJQaCq84Uz8j7Xj3n19	1041	1711155379	kayra-v1	1.74	New Story (5)
9DDqI1Lg6EDLSuyxJJd0U	1133	1725346871	kayra-v1	2.5	New Story (5)
9Q9czhnjDSL6GGbrUCSuG	1645	1725201959	kayra-v1	1.08	New Story (5)
9_twByqMWJdCtQD44HQFm	1072	1666159480	kayra-v1	2.42	New Story (5)
None	1706	1678037809	euterpe-v2	1.81	New Story (5)
B40-xGbVjcmhxlmweUCCU	1046	1755341662	glm-4-6	1.37	New Story (5)
BLDnOxQmkHSFMRvya4uAW	1160	1671787891	kayra-v1	1.6	New Story (5)
C2ViF0bwyU4ZXq39_T3vv	1089	1709094039	kayra-v1	1.58	New Story (5)
EHMHFhSdWhKRJCixoKBy5	1185	1683842243	kayra-v1	2.1	New Story (5)
EzEWzQGxavCR_gL97dXgC	1737	1680380728	clio-v1	2.5	New Story (5)
HLjSHMRmGjcSLFTS31aW3	1146	1723995775	xialong-v1	3.5	New Story (5)
HQwUaq0vzwZs7GNiHOQfO	1706	1678037809	euterpe-v2	1.77	New Story (5)
HqVP2wrQuKQNHaJwYBNZU	1128	1723064812	kayra-v1	1.35	New Story (5)
IK1rfmdMEF68pVW1hYMuF	929	1709601920	kayra-v1	1.5	New Story (5)
Jwrw2Am8cFXjJKmqyZNXm	1027	1712697480	kayra-v1	2.5	New Story (5)
KT8L1RBcx6sL_LS_guGfZ	1187	1690027531	kayra-v1	1.43	New Story (5)
None	1557	1724206388	llama-3-erato-v1	1.37	New Story (5)
MklOyA73i3h9rXCl9eiTT	1492	1678632380	euterpe-v2	1.23	New Story (5)
SF_5_cHIiVVjmpLHBGlxL	1126	1739151026	llama-3-erato-v1	1.37	New Story (5)
SNsH_jC75p7bnuXgjKvPt	1361	1727316318	glm-4-6	1.59	New Story (5)
TZa63LZ7DtkiAVJt9-6hL	1555	1722310617	kayra-v1	1.33	New Story (5)
V4lmAOExbnhREMaQtF9-A	1190	1690589761	kayra-v1	1.43	New Story (5)
VECztVujJYS9GhJyryjqW	1126	1739151026	llama-3-erato-v1	1.37	New Story (5)
WXpNKqzIh-kxVIqjbuxbF	1336	1685643993	clio-v1	2.5	New Story (5)
YKDtpRsvaMq7wq8kswrfs	1092	1734881333	llama-3-erato-v1	1.37	New Story (5)
cLcsTwsbAKEMKNOqhpSCk	1186	1712782305	kayra-v1	1.5	New Story (5)
dL8dVfUT-Sv0ES2zWG3VW	1651	1724464266	kayra-v1	1.48	New Story (5)
enoawWV8Jg2Jb9Nw4BAU_	1336	1685643993	kayra-v1	1.28	New Story (5)
gzd5tnQ_h9K5pY_BUsMBG	1197	1703078157	kayra-v1	1.66	New Story (5)
lXHbQVidEYW2ga7HKlp4H	1781	1700184573	kayra-v1	1.58	New Story (5)
otPtd-YFrWrjCMEg7BL4q	1071	1704215769	kayra-v1	2.5	New Story (5)
qXdexVLYfBFTG-ez0wZ27	1072	1666159480	glm-4-6	1.25	New Story (5)
rPdPYI6tycIS28ldcdLjH	1082	1734016170	llama-3-erato-v1	1	New Story (5)
sBiMdX9alo2WGOIhi1O_w	1629	1643841043	krake-v2	2.5	New Story (5)
sG7Ymjc41H4tcEhlDMgwU	1689	1719414910	kayra-v1	1	New Story (5)
sHPWGaBKjIVE-1PbdTOmD	1361	1727316318	llama-3-erato-v1	1.38	New Story (5)
tqtpNJqvE8FiIPJmDqIz3	1647	1690844952	kayra-v1	1.42	New Story (5)
wfyqxYazArH0eEyAoEtpj	1737	1680380728	clio-v1	2.5	New Story (5)
yAQO1gZIrN_28H6xWe39u	1536	1678902281	kayra-v1	2.5	New Story (5)
None	1557	1724206388	llama-3-erato-v1	1.37	New Story (6)
249u_tSXy7XxFgePJ4iEm	1651	1724464266	kayra-v1	1.48	New Story (6)
5Kg9wY-KBMb_JfZe3oLhk	1082	1734016170	llama-3-erato-v1	1	New Story (6)
62m6HCzDqAUT5yYDT5mgA	1629	1643841043	clio-v1	1.21	New Story (6)
6UtkjEpO-XHe3yXrDana8	1160	1671787891	kayra-v1	1.6	New Story (6)
7Lbq81BRPMuk7U4whOPAv	1706	1678037809	euterpe-v2	1.77	New Story (6)
9T_gw3wiDAjWr56eJXcP-	1261	1702171863	kayra-v1	2.5	New Story (6)
9UhoSUyemrG1PfYSNBept	1737	1680380728	clio-v1	2.5	New Story (6)
B1Sng0PMwHLorWWktVPO_	929	1709601920	kayra-v1	1.5	New Story (6)
D5Z4MmuGyQf3aw4TZjNIZ	1089	1709094039	kayra-v1	1.58	New Story (6)
EVJTWcL1_qLSRRhe1V9BC	1259	1678399865	euterpe-v2	1.28	New Story (6)
FZIlFrsu48wPRn447NTo6	1185	1683842243	kayra-v1	2.1	New Story (6)
G1goGpytmZUhDTCEUyu42	1092	1734881333	llama-3-erato-v1	1	New Story (6)
HdpdaWrJAmYVuZJ2erW3X	1781	1700184573	kayra-v1	2.5	New Story (6)
K31CcnbUr_9MNqNFqfHKx	1536	1678902281	kayra-v1	1.14	New Story (6)
LvEfRhgzgVnILUdCmj1ct	1190	1690589761	kayra-v1	2.06	New Story (6)
OSkUqTdZNjB49f2sBC0KK	1027	1712697480	kayra-v1	1.1	New Story (6)
OdICpWJ3RonXYSjDZDliq	1146	1723995775	xialong-v1	3.5	New Story (6)
RV3P95lt5TkA_6regG0KU	1133	1725346871	kayra-v1	2.5	New Story (6)
S35XNIOO_bivaD_sI_L4C	1781	1700184573	kayra-v1	1.58	New Story (6)
SL8CrTJ1N6zUVE1eAOQgV	1689	1719414910	kayra-v1	2.5	New Story (6)
TN04V0KYFbODSt732ZS1k	1187	1690027531	kayra-v1	1.43	New Story (6)
UQFCIdGyeM5PUan3aBI1N	1126	1739151026	llama-3-erato-v1	1.37	New Story (6)
UyVv04qxlWxLykG_od3bH	1186	1712782305	kayra-v1	1.16	New Story (6)
d5VQG6Y9Qq9LwK_GByLsA	1492	1678632380	euterpe-v2	1.23	New Story (6)
dEqCCZpb566C4dGMLtc1M	1361	1727316318	llama-3-erato-v1	1	New Story (6)
dmav5aJ-H9sUpLktOq4iF	1128	1723064812	kayra-v1	1.35	New Story (6)
hI8jqN31r4_ujHvZlXs4F	890	1737851259	llama-3-erato-v1	1	New Story (6)
None	1781	1700184573	kayra-v1	1.58	New Story (6)
mjjJ9QKz0dTYoQ7FVzkrp	853	1703709187	kayra-v1	1.5	New Story (6)
ovbO5XbBGII4iV7fkanNM	1336	1685643993	kayra-v1	2.5	New Story (6)
pPZYgSc0jHnSE5prQwthH	1737	1680380728	clio-v1	1.21	New Story (6)
q5GvOqYG2kgm3RLF5Dyv2	1112	1703547765	kayra-v1	1.43	New Story (6)
sDu3RtjtrxKFJ_nHwnoIx	1555	1722310617	kayra-v1	1.87	New Story (6)
ue4RUWl0ZNXsUHSXUaf8l	1168	1741269656	llama-3-erato-v1	1.37	New Story (6)
w48LHoIWrx2qjIZeDuV0P	1197	1703078157	kayra-v1	1.57	New Story (6)
None	1126	1739151026	llama-3-erato-v1	1.37	New Story (6)
xrueP4zQ2WmMiZcFTf150	1072	1666159480	kayra-v1	2.42	New Story (6)
None	890	1737851259	llama-3-erato-v1	1	New Story (7)
4k9DVyDzBcBO1lh5gLcEm	1555	1722310617	kayra-v1	1.87	New Story (7)
4vIwb-8WcjrmgzvQ43BvL	1781	1700184573	kayra-v1	2.5	New Story (7)
AOKjHmBgPpWts7cI8J454	1336	1685643993	kayra-v1	1.48	New Story (7)
Aqjwi6aX2nmHZg4QxuLd6	1190	1690589761	kayra-v1	1.45	New Story (7)
BxCmeAa1Eg5kFCC6OvUXe	1557	1724206388	llama-3-erato-v1	1.55	New Story (7)
DNh2U05nc2TFwWYe9psm1	1126	1739151026	llama-3-erato-v1	1.61	New Story (7)
DpPlDaIFjuEKPn4V9m1Nt	1133	1725346871	kayra-v1	1.44	New Story (7)
InBOCk9XivfCOkDpxT7rI	1126	1739151026	llama-3-erato-v1	1.37	New Story (7)
Iuxlg8JQPl48d4ZVC35t0	1629	1643841043	clio-v1	1.21	New Story (7)
J69HHz-Cg92v8e04ofZgC	1128	1723064812	kayra-v1	1.35	New Story (7)
JNdUHBbI0r-22JMwIGIzJ	1737	1680380728	clio-v1	2.5	New Story (7)
Kx7jKdfsSyvbMgh_t3i5x	1706	1678037809	euterpe-v2	1.77	New Story (7)
