status	id	lastUpdatedAt	title
SAVED	wjSLsjKIH7AAAQFCNM0X0	1727932536	New Story
SAVED	KftaB1KaFeyRMVMrnfngi	1727919419	Conversation with Palestinians about the Nakbah (1)
SAVED	90DsIWWFR87b31yKJE1sj	1727915458	Conversation with Zionists about Israeli Independence
SAVED	vk8BDGJT8vRuA1AbiSQt1	1727816553	New Story
SAVED	KYjvz_IYqBunhyPKzUrc7	1727810772	New Story
SAVED	sWkwxtY52MAAQR8loh6c5	1727809028	New Story
SAVED	vZFU0EQLxAg87cdcgi9C-	1727789198	New Story
SAVED	k5hflSGRd2BpSdYX73p-q	1727680951	New Story
SAVED	OjAkc8n8y58I6P-2NcBct	1727639624	New Story (1)
SAVED	J_TZIW9RjzTuXxoT0-W7g	1727635744	New Story
SAVED	n2LwN-V1c42cnt9RvqBDC	1727573909	New Story
SAVED	_g28hRoyTec252L6KGKtG	1727569595	New Story
SAVED	W4qpPIXVRVIhIbMkoOr-S	1727532568	New Story (1)
SAVED	9r7PdKxgbGAVmx4IpQDtJ	1727517228	New Story
SAVED	jmbRZXX_Nk3kHprn9soWN	1727505950	New Story (12)
SAVED	K0qvwcwYYU9PY9xcXB_bf	1727505470	New Story
SAVED	FxCih1IvOqY1gT12VmdP-	1727493698	Am I The Asshole?
SAVED	l5RU-tH1BirBBlrt82glf	1727479092	New Story
SAVED	8tVTxSjIrghEKgG8bbb9l	1727477103	New Story
SAVED	lj-dV02xzZ9tbnJQA5Pn-	1727474351	New Story
SAVED	v7wIrSWrQXLbAUyKOMArB	1727468968	New Story
SAVED	iWqxU1AidEbIaHJKGIOiu	1727400853	New Story
SAVED	MqmfnyN9HrGZIXuF2S0Zl	1727393876	New Story
SAVED	PoSTjCso5qevXxMVLS3cm	1727334989	New Story
SAVED	tmT_9hGmvmq-PXevFdK4L	1727332472	New Story
SAVED	AwX5S1tosTdpimI6QjjId	1727331821	New Story
SAVED	3kv4m_HmWiI3Raknm1fMa	1727331448	New Story
SAVED	hx0WwxjCV8Ys1kdykmQy-	1727331026	New Story
SAVED	FQopuP0nCIuz_KRFs8mEY	1727330421	New Story
SAVED	9as2WQXgLLyAeDS45lu7H	1727329438	New Story
SAVED	FRoLuv0yBeG3KspbW3x1v	1727328732	Guessing What Next Token? 1
SAVED	91jQ8ZEYw_QLnrajpcTOq	1727328286	New Story
SAVED	HWebhjPLIhn89VixMCdJ3	1727325741	New Story
SAVED	n3vFvcdzvdEbWUcI290Sf	1727228471	New Story
SAVED	R16YCw_YaN1AjSwO0iKRD	1727225831	New Story
SAVED	DFutS-Te9PcOcO-1x6h6I	1727206963	New Story
SAVED	MuxNcNqDgXGIV4Ri6TFqz	1727156988	Conversation with Zionists about Israeli Independence (7)
SAVED	47kpqHzePnIWwZZpR-hu-	1727152047	Conversation with Zionists about Israeli Independence (6)
SAVED	a4Ed4uUMSY_puqhf2pEKW	1727151148	Conversation with Zionists about Israeli Independence (5)
SAVED	nBIETKs9j_b8zD78pdlGu	1727151003	Conversation with Zionists about Israeli Independence (4)
SAVED	ZrTzpnle_Swv-tKCd2S5S	1727148797	Conversation with Zionists about Israeli Independence (3)
SAVED	cbhigQG8a8jQEasfzZ-cx	1727148636	Conversation with Zionists about Israeli Independence (2)
SAVED	72iVgdwqXkuW8m58xkMnv	1727147651	Conversation with Zionists about Israeli Independence (1)
SAVED	SGtkKEsTAbkCl_8QBmoip	1727128472	New Story
SAVED	HTJmRLJoAowa1PpVfeAYM	1727074837	New Story
SAVED	6umvermE5yWrgHYDf7ddl	1727074307	New Story
SAVED	EDrzFvo46Sb9TIwt7W0sl	1727072392	Transnational Respite Center of Peninsula City, East Prosperous Region (1)
SAVED	8WkHJd7cnH8ZQOjljnEca	1727027162	New Story
SAVED	TKqinJ6M0AHJmTJSqhWBk	1727026301	New Story
SAVED	oVVPszc8BLrinh9JkMwAU	1727020819	New Story
SAVED	me2oUovZTxsqwNvcNoVkE	1726999378	New Story
SAVED	dbNaJC9LJPdyTMJ3rW_NJ	1726893742	New Story
SAVED	5Sk6Yv6RD9FMMYrUZSW6d	1726802501	New Story (1)
SAVED	rYcBQyXXCps6FzddIHh7u	1726800882	The Most Originalest Human Thought By AI
SAVED	y50UJnTR6pj9rlpNZKJP6	1726800479	For an Original HumAIn Thought - Fork path - mckenna RAW and other things
SAVED	vKsxj1hPYopV6-Ud5Taou	1726732156	New Story
SAVED	4j4a0U96q_sJ-aXenhXts	1726730767	THE COUNTERFACTUAL INTERVIEW - Absurdly Large Media Object (7)
SAVED	IpaQmddwWvGF09Om2nbTD	1726726095	New Story
SAVED	i0KKnRsvtygVdS_QYopKG	1726706706	THE COUNTERFACTUAL INTERVIEW - Absurdly Large Media Object (9)
SAVED	UP-h3HFX1yyCoTmtVr9kg	1726706310	THE COUNTERFACTUAL INTERVIEW - Absurdly Large Media Object (8)
SAVED	2Gny1gzgiYMdGeVj34cpF	1726706044	THE COUNTERFACTUAL INTERVIEW - Absurdly Large Media Object (7)
SAVED	vE0-4i21fcQ8rL7htzibX	1726704912	THE COUNTERFACTUAL INTERVIEW - Absurdly Large Media Object (6)
SAVED	HCO-Yzuc54oil13EX9fOC	1726631708	New Story
SAVED	NHbBxgvTs9HnN17AxuX2_	1726629011	New Story
SAVED	j2RmKRPEliScePytpcnU9	1726608102	New Story
SAVED	8lZqvTnb-XrwLDfABJ2yI	1726602798	THE COUNTERFACTUAL INTERVIEW - Absurdly Large Media Object (5)
SAVED	CpQuqrhUXAw6AFHlav2QD	1726601118	THE COUNTERFACTUAL INTERVIEW - Absurdly Large Media Object (6)
SAVED	peakjApu-RXDjILG5Rqa2	1726600682	THE COUNTERFACTUAL INTERVIEW - Absurdly Large Media Object (4)
SAVED	CjJsoDDHXweW7TJHBT9pk	1726591857	New Story
SAVED	2fyfTXaqKTMJ4boodD6g7	1726591028	New Story
SAVED	dzkNRem7cgY_YEKJVRHVD	1726590714	New Story
SAVED	GhwsNzpXzOqG9LYKchTwh	1726588862	New Story
SAVED	ooGg07N2EGofjSSt0KPiW	1726588269	New Story
SAVED	8cygpT4aw_GKv_agq-kwq	1726560255	New Story
SAVED	7pKZrGkspVYYhYyUcJ1ec	1726559335	New Story
SAVED	tB4pyMGsU24JJOheFQFUn	1726558590	New Story
SAVED	FOteLcU7iPHOzixlFJDbx	1726556573	New Story
SAVED	NsUBS6pfr6HrvlNkO9_G3	1726555910	New Story
SAVED	kYk2Ybn3WXVAiwEXK59Nl	1726547479	New Story
SAVED	xGRM30tCThvD2NhMRmQiC	1726534021	New Story
SAVED	-F6h4BKrWYB60605M_onJ	1726530580	THE COUNTERFACTUAL INTERVIEW - Absurdly Large Media Object (8)
SAVED	sYT94-YDAIT98WFyRkTO6	1726527914	THE COUNTERFACTUAL INTERVIEW - Absurdly Large Media Object (7)
SAVED	_UwYZTTHREwnIp5qX3wPP	1726525567	THE COUNTERFACTUAL INTERVIEW - Absurdly Large Media Object (8)
SAVED	v53rGT0RETBuWogPhjLl3	1726524565	THE COUNTERFACTUAL INTERVIEW - Absurdly Large Media Object (10)
SAVED	a2Hr04bM6OkZmuZSzBDGA	1726523532	THE COUNTERFACTUAL INTERVIEW - Absurdly Large Media Object (9)
SAVED	VbURG-nA7b21HitZ8aPJP	1726522699	THE COUNTERFACTUAL INTERVIEW - Absurdly Large Media Object (10)
SAVED	ltp1uTJPX4ircVRFJzncp	1726512910	New Story (9)
SAVED	IAs6HRHzJ3kiHIiyjHggL	1726398074	New Story (8)
SAVED	DpPlDaIFjuEKPn4V9m1Nt	1726397810	New Story (7)
SAVED	OWaGqJ_DPxBw5Os7kA1tA	1726360780	Baba Yaga Shopping Mall
SAVED	lbgAbmJ2tc0ZiB63p1aiO	1726341659	New Story
SAVED	npzm13oki4N6sps3AatAY	1726259387	New Story (1)
SAVED	-dKLBF2WzQfg2bHYRwYBc	1726257773	New Story
SAVED	L_tG7uRLpNYQaVWqP_E3T	1726199414	New Story (3)
SAVED	jkqMKI5LbvPn1U2X7oL0P	1726198961	New Story (4)
SAVED	9_twByqMWJdCtQD44HQFm	1726197313	New Story (5)
SAVED	QMltgCJgsMpq-g54Bc_x2	1726192554	New Story (7)
SAVED	RV3P95lt5TkA_6regG0KU	1726190464	New Story (6)
SAVED	9DDqI1Lg6EDLSuyxJJd0U	1726190409	New Story (5)
SAVED	isUKzYxFGzAxxdzBeJZeu	1726185086	New Story (4)
SAVED	P-JwG49QwlXe990hCrGQT	1726184245	New Story (3)
SAVED	oZbwHKW08LYIVvGfUmZ9h	1726132394	New Story
FAILED-CONTENT	L384ZR-rSXEW58Vxzmvg-	1726126964	New Story (15)
SAVED	vpi6PoWMwc8YL6D-ijdjo	1726102605	New Story (1)
SAVED	stPXMJpqwcMpC2RRo4zVq	1726030310	New Story
SAVED	e_iOK3DxbvQ75rnz5O6_4	1725975642	New Story
SAVED	4Rj2D3tUBmYZi65tnkh3O	1725936583	New Story
SAVED	glj6OGTNYsHjpFup2Fhc3	1725878366	New Story (2)
SAVED	Gq9Jy4YfUuTWIdSDTVzSA	1725866081	New Story (1)
SAVED	mRno1zm-xAgbUuz7aby_1	1725864956	New Story
SAVED	4PqBV5Xem-eYVd0uDGNCD	1725857080	New Story
SAVED	cmIA39TLt3q1dCL8iKizr	1725846969	New Story (2)
SAVED	egpJC8dvsB-6OdAzU6Hw-	1725842777	New Story (1)
SAVED	JeuE3I6R-nv3kFKzAIAcS	1725842539	New Story (1)
SAVED	TSvW6NVMRGTWsREaQByIG	1725842216	New Story
SAVED	uYjF_TxVRkmzxlu56vHjx	1725826002	New Story (1)
SAVED	H22-PoRgegjPB6LvbAWFN	1725769310	New Story (1)
SAVED	YqI4YDbxrKTalopus54ec	1725765020	New Story
SAVED	9Q9czhnjDSL6GGbrUCSuG	1725747822	New Story (5)
SAVED	GyOuH5puDqZt3Zu50yRts	1725664339	New Story (2)
SAVED	KuSlZVDFOTGTpizxFsk79	1725651872	New Story (1)
SAVED	dWeESoN1qi_98HUewAms7	1725649907	New Story
SAVED	zyQSRzyiH5tJwmJBGC7OI	1725566752	New Story
SAVED	kBK017U9pbasTc22oEAY3	1725554189	New Story
SAVED	aNqkt6OCMtkq4RcZs7UZs	1725487794	New Story
SAVED	kgM2f1GgRoTnx32H-079s	1725472020	New Story
SAVED	FWA-X1_NZw1e6RJbT7cnE	1725439264	THE COUNTERFACTUAL INTERVIEW - Absurdly Large Media Object (3)
SAVED	LbGOvX2THKtdkNnpgf4Z1	1725434479	Counterfactual Interview - Absurdly Large Media Object
SAVED	X6hxd9gcftk6GOdj2_0da	1725380547	New Story (3)
SAVED	kMCEnA6HRN_7q5KM6QVAI	1725379656	New Story (2)
SAVED	IU7wlu1O0shCj9_g1MTpa	1725379123	New Story (1)
SAVED	LIXkJK1AhzL7oZOT3s_XB	1725377502	New Story
SAVED	nZ8q047lECbiPvKf4jHpu	1725372107	New Story
SAVED	Eim544PwonSYap4dUrv3U	1725371958	New Story (4)
SAVED	d_Mg9bdYngU-33JPmKoty	1725371499	New Story
SAVED	yWzxNj3JE8vKJs4UZtO86	1725371011	New Story (1)
SAVED	F6DTijn6rE2nbiLxV0x8J	1725314305	New Story
SAVED	2HGAcLZH_DegAv_pwWanP	1725222454	New Story (2)
SAVED	5nzE4X5V4t7So97G9OKyl	1725219125	New Story (1)
SAVED	J1n6AVlfO-VnortWWfUrI	1725219035	New Story
SAVED	eRbmu8G-0_e9I9ec1zIkJ	1725212635	New Story (4)
SAVED	BRaDNDr7Rm1iEpQRv6A17	1725212617	New Story (3)
SAVED	SvyYgQzCPA0NyeGsSbkNA	1725211866	New Story (2)
SAVED	PfpP5KQ85r7doGSYJPa2U	1725209555	New Story (1)
SAVED	kg4ocdZwY2c7dAuWz---J	1725206367	New Story
SAVED	yK7LOZDOA1eIwZJFsgFi2	1725138395	New Story
SAVED	bByutDtmZB_3U03H8gWGE	1725125559	New Story
SAVED	GBPjNfjBf5K-Y6I7UFyor	1725087560	New Story
SAVED	oKgsx2UdhuTzm0Pv6-3JY	1725048231	New Story (1)
SAVED	1dDBPgF6D_Qm6rZTWjZ7c	1725041299	New Story
SAVED	_PM25uXn4W27Hszjj7Moq	1725031177	New Story
SAVED	_aqHwQWn-TSx9Oepa1A-B	1724989800	New Story
SAVED	UVryApInSCg3hj0anzGfg	1724988918	New Story
SAVED	FWUmzKoj4Ewdx5CCKofhV	1724983848	New Story
SAVED	Dg_G3l8y5OushQ3IeHSWy	1724952479	New Story
SAVED	G35KPa56PLDiBRvVP3sa2	1724948989	New Story
SAVED	OCHf5pM5pHcN3qjdIzsfz	1724938616	New Story
SAVED	RvUtH9k7mD0gHHfYKGV-s	1724887893	New Story
FAILED-CONTENT	WoThJb9Y8l2UKT9METy0c	1724789697	New Story (14)
SAVED	hXmN66RxgWqi6bBQVOMSG	1724747960	New Story
SAVED	iNEAatbXYcmOhFI5yml7h	1724706170	New Story
SAVED	17hdA8gpzSQi9MZlsLke7	1724701148	New Story
SAVED	Sn5J4GZXudmJwNc3Fes1K	1724700157	New Story (10)
SAVED	bJLqVetLzcxBtptMGoGdl	1724699350	New Story
SAVED	wMvLBlPjDGnmE1-sheP-L	1724692407	New Story (1)
SAVED	v2_10ziyZlaUid4bCsKPi	1724690612	New Story (2)
SAVED	mw_PXS2q4PImfX_1TKVnv	1724676466	New Story (1)
SAVED	ODZN6B5ZK7zEEInAXUvGS	1724673721	New Story
SAVED	5t2OtdwDc41ZLPDP3W0_E	1724673393	New Story
SAVED	E7opTHsQQStI3yN89FGzd	1724669573	New Story (1)
SAVED	J-9WA5NoOkn1kD7AW5HfD	1724669563	New Story
SAVED	v0W5Yg0G8jHz_wsMuf9Rt	1724667914	New Story (1)
SAVED	gRKkQV1uByU0uvJ90TQQk	1724653032	New Story
SAVED	2IUf6H82UhEf4Nzyd4kte	1724652474	New Story
SAVED	5Et8ZS-kyUrhlrlpDb2Mj	1724651699	New Story (3)
SAVED	G2qUh-gn5AOQ2OB4RiA-2	1724647182	New Story (2)
FAILED-META	MW860oMszat8-6nqquENR	1724610771	
SAVED	3tsfLgN0lLiPkJ5awZqoz	1724610184	New Story (8)
SAVED	kPFRZBPVqIuQgHMB-mTxu	1724567916	New Story (7)
SAVED	lZxT0ZJY0f2O-ea4GWke4	1724562382	New Story
SAVED	s1fZMLPL29VnrGZB4dj3c	1724561024	New Story (1)
SAVED	249u_tSXy7XxFgePJ4iEm	1724560256	New Story (6)
SAVED	dL8dVfUT-Sv0ES2zWG3VW	1724546030	New Story (5)
SAVED	BueRxj6lV657e8UU778bC	1724543860	New Story (4)
SAVED	g9QTewSw-fRle50jj4pUs	1724543331	New Story (3)
SAVED	VbpIieMisChcGjHSlrHZL	1724542623	New Story (2)
SAVED	0ttWwDiXCkd5Jj54d_sf3	1724451726	New Story
SAVED	t1XYWrsa9yB5_agObjAxR	1724450807	New Story
SAVED	ZGp7YYCCHWQNJNOdFnGDm	1724447696	New Story
SAVED	-r3fe1aI3GFmthOrMELLT	1724424258	New Story
SAVED	jeXPW5K1x3vVVSFV258w9	1724415720	New Story (1)
SAVED	RjpXl7Hqo9mC--f-uOH35	1724413118	New Story
SAVED	gBOFydFU5J2941usHhl7N	1724392180	New Story
SAVED	qHRCBlE3FXv-YL7EkBbQK	1724386791	New Story (1)
SAVED	DG-a23JpKRvgucpH2LRrM	1724294801	New Story
SAVED	sUcSfT2lrwgmwQMx504OG	1724256716	New Story
SAVED	ci-fmek6_6Gj6aSGrB7bk	1724206894	New Story
SAVED	-2u_YnuPXaGWgX8AyBjx_	1724180729	New Story
SAVED	cI_8K9mNH29QD5MKbNMMt	1724123838	Jestworld (1)
SAVED	7Ii2yeKWYWI5IANOYC0nw	1724081958	Jestworld (2)
SAVED	Vh5J_JOlhRis-blYKH_A5	1724007310	New Story (1)
SAVED	WSzhQh7fUddf7_fROD9Bf	1724001972	New Story
SAVED	LwJlrg3mi_OV0I_tBgSL9	1723951631	New Story
SAVED	O8XgzqRM_vxA711-xnAs6	1723937492	New Story
SAVED	2eGpvYtOcTcIuu8Q-l_dH	1723745804	Pynchon & Tingle: Apocryphal Tales For Beta Males and Below
SAVED	QqnaRGMPsMRYHwmMlfzRQ	1723738093	Fear and Loathing on the Campaign Trail 2024
SAVED	cCz_XLzQ3u-kcs-gYOwgc	1723734912	New Story
SAVED	Dqf_dJ4_tjsM3J2zdLrTA	1723733026	Finally the LLMs are telling the Aristocrats Joke
SAVED	1dfWKvUej7LiI0lyrFt5M	1723624749	New Story
SAVED	krXcNYgPtOPfs4DVX-d_b	1723580045	I Remind The Body Electric (2)
SAVED	8p3NYOh9q2ScEuvdPQbuR	1723513709	New Story
SAVED	JcmKtB-0cCNdNhFx1wT9B	1723426194	New Story
SAVED	xT81d85W0dTELjysRujr-	1723415287	New Story
SAVED	uU9rf2TbOwc6JfE2N9K29	1723300413	New Story
SAVED	RvNsQ4GFdnb-xoPaQHEi5	1723264666	New Story (18)
SAVED	2yjG4FbPIEhyATfW5WyO_	1723246561	Emotional Abuse SImulator v. 7.0 (4)
SAVED	m14_GTgzxPzrUTudtKOcP	1723246548	Emotional Abuse SImulator v. 7.0 (3)
SAVED	CoKi6fXhokWacpnKOYG8f	1723246539	New Story (16)
SAVED	wUpxZLWVPyJNGuPmDakJH	1723245922	New Story (15)
SAVED	eQm-Fkr_ZGaaeaykmh5bu	1723233488	New Story
OK	jWhI_zygXlTlBaAxJS3ux	1723232873	New Story
OK	3s-KN9EV1c6QMixRCLI3q	1723225284	New Story
OK	8O5cBa4-_T5_Tm5nEA2gP	1723223982	New Story
OK	oeVdUputc-obOHiXEcmhB	1723162324	New Story
OK	EmbHU21V39aOpriRHLkwt	1723140522	I Remind The Body Electric (1)
OK	Ow_1-jbqFlmQ6HELZMp-x	1723138527	powered by LLAMA 3.1 - 3 - 403B BASE   Counterfactual interview - JD Vance (3)
OK	-PPPg8GfMhtCJ4ge9ukOf	1723088240	New Story
OK	bsU_tOSwh0MRp5z5CHNjj	1723079021	New Story
OK	J69HHz-Cg92v8e04ofZgC	1723071408	New Story (7)
OK	dmav5aJ-H9sUpLktOq4iF	1723067112	New Story (6)
OK	HqVP2wrQuKQNHaJwYBNZU	1723066842	New Story (5)
OK	1wbXZf3Y0s1nM7TBA7XoO	1723066628	New Story (4)
OK	8h5yEb8kW9hV4RkkDESN1	1723066129	New Story (3)
OK	YozzMHdmNVPVWTnmMQAA8	1723065797	New Story (2)
OK	wSgjJOJigXoFdJPL1sP5h	1723065437	New Story (1)
OK	wY9xeTwp1Qmoevl1wTXNp	1723053143	New Story (1)
OK	b9T9N1dl1wjUeqxzJbqfb	1723044861	New Story
OK	SWqfrv1sGzXbiacjx3HxA	1723039761	New Story
OK	NBYav5Jk0F67t4FEeJRth	1723030362	Finnegains Wake Playground (3)
OK	9ba2RalZU4ElbWU8Gje1p	1723015839	New Story (1)
OK	k8ttxS4BXVJhrMa1wTJ5R	1722992289	New Story (2)
OK	mcfbjDdtruGwoAgIazWUJ	1722894997	New Story
OK	D9jwdtgszov6LVD-k8Kgb	1722876028	New Story
OK	8VCZ16TxjndPIaXLbksrx	1722864003	Counterfactual interview - JD Vance (2)
OK	TLBXpkZiTzHamDKN47Yby	1722861803	Counterfactual interview - JD Vance (1)
OK	8F1JeRSNHJm6q3Wf_bRcZ	1722826963	Counterfactual interview - JD Vance
OK	pICeY0TgtffaeS5jDp9vW	1722814474	New Story
OK	1_O5WPgyasuLYRlLWC-XX	1722811324	New Story (1)
OK	RVn2qPmsX7JjdzBG5eS2w	1722802537	New Story
OK-NOTEXT	1a45h8Y4KEqVdkUVUfLyi	1722800867	New Story
OK	RGDR6M5HS6gEX_vrpvOdV	1722800865	New Story
OK	z0bC8A_BmDmfN1CYewrh6	1722791798	New Story
OK	ns82PI8jwxAn34MHrH-z4	1722711569	New Story
OK	PbK81QJccdJMHQHNsAq6i	1722651937	New Story (11)
OK	mhED1iklBRpxUWfCOKptL	1722650489	New Story (17)
OK	buGExUmPP4oU9LaRluwFN	1722647600	New Story (15)
OK	jEFbaXfW53aH6-EJDs11S	1722646734	New Story (14)
OK	JX7XpsC3G8oUFrX3lfVMB	1722582194	New Story (13)
OK	6CLZk6X4eK61M1QbsXWbC	1722579993	New Story (12)
OK	YlqmLPiEZ4gCUOOD7AWLu	1722480674	New Story (10)
OK	V8ra4TeZHT70uJKCji-gy	1722480205	New Story (9)
OK	rFAcrPqSXrXEHULQbNPpe	1722479255	New Story (8)
OK	4k9DVyDzBcBO1lh5gLcEm	1722479009	New Story (7)
OK	sDu3RtjtrxKFJ_nHwnoIx	1722478570	New Story (6)
OK	TZa63LZ7DtkiAVJt9-6hL	1722478051	New Story (5)
OK	4PSEBsSU6SNR4cRUxnskV	1722477089	New Story (4)
OK	BwUJeBao1Ai5_M98CW3yb	1722476152	New Story (3)
OK	Yyq9I5lRotw7X1vz3fpTA	1722465929	New Story (2)
OK	ThisQOCV8N5W7yRl0fZGz	1722463930	New Story (1)
OK	cYmB-MfO6MF82AMvj-W00	1722454731	New Story
OK	nb9sNeVevKXYiS5euRtPf	1722445928	New Story (1)
OK	lvX6RWyxpQfCviUTDGMwM	1722445870	New Story
OK	HMS3_iMLRal0u8ZXM_kyW	1722293731	The Bugs Bunny Optimization
OK	SZU8JRXuia2EKAIsrx_2-	1722179613	BASE OF BASED (2)
OK	uaEdzxCTtfZ07mjjyoGkj	1722144725	BASE OF BASED (1)
OK	yv7SBC5GAEOBRy0dfC_og	1722143254	BASE OF BASED
OK	2Sfwdk2uQs6MVsy4rowGe	1722028373	New Story (40)
OK	Rl2XHdK-1R79SNDuJtrla	1722019287	New Story (39)
OK	9VCG5yt5ocAslJCjXUVDx	1722018593	New Story (38)
OK	4KWuNJ8IuZf4s-dVd1sIM	1722018054	New Story (37)
OK	zIWCmFtqadsRfaW7dhoWA	1721840972	Counterfactual interview - DJT (14)
OK	38hAH-KdZJEYiB0Xdqfly	1721767540	Counterfactual interview - DJT (13)
OK	dczqRrsTAew4DLAVn2vWT	1721766658	Counterfactual interview - DJT (12)
OK	I92UvvQgC2-ak__1laEvx	1721698862	Mythmaker - Working Copy (66)
OK	4ukWQ6AynyRflcgyRS3i5	1721696353	Mythmaker - Working Copy (65)
OK	RNSCAjBa1GCUQRJavuuz3	1721695570	Mythmaker - Working Copy (64)
OK	Tq38OXq-sUoToreV8KFsy	1721662444	Mythmaker - Working Copy (63)
OK	kYAQkcL36hbOwdSTh3Psl	1721661574	Mythmaker - Working Copy (62)
OK	pu4OiXycLcJ_We2NKgOTE	1721660893	Mythmaker - Working Copy (61)
OK	qiDKmkh1Scbq0394lxohx	1721659937	Mythmaker - Working Copy (60)
OK	wfUHpHVTAS39X8MC_uU97	1721461946	Mythmaker - Working Copy (59)
OK	THD5lpGHfSQL1S9dlEmBC	1721397808	Mythmaker - Working Copy (57)
OK	EbeR86wNJftpBCgJ-Oppz	1721397130	Mythmaker - Working Copy (56)
FAILED-META	Ae8Bp3eByAXGQamuQtCvd	1721386066	
OK	vuh-y-2zPooPOBZTsFtEa	1721338549	New Story (2)
OK	oK05M8pnxAwST9rn8vLS0	1721335769	New Story (1)
OK	xJabUOsD2GLloY8yMqnTB	1721335421	New Story
OK	HVYQbq6D0tC4TS3mtzVls	1721325213	New Story (1)
OK	0GwUmpnSDzgsAT4fnTL_f	1721325005	New Story
OK	lHeTwaQs19M20zzhluRK1	1721252122	Mythmaker - Working Copy (55)
OK	QMEi4xupezRg3YYUDJYWk	1721251235	Mythmaker - Working Copy (54)
OK	hwTiGiPiqkAmKJOhR4X23	1721250519	Mythmaker - Working Copy (53)
OK	a9d_zHWY8isbbAFftRDf_	1721250196	Mythmaker - Working Copy (52)
OK	chgyeczkbcyfYgeOE1wPd	1721249608	Mythmaker - Working Copy (51)
OK	wD4V9GAUsCq0CWu6D7zf1	1721242236	New Story (36)
OK	kP0r1WfHjSS3GH0vscpTs	1721242063	New Story (36)
OK	jyEIXJndWK46U_xovQrxm	1721196854	Sackcloth and Ashes (8)
OK	qX04-oYeC0cvWC1oO2HKe	1721075323	Sackcloth and Ashes (7)
OK	atASneCToPMs7F78leZMo	1721073464	Sackcloth and Ashes (6)
OK	i2-SQy0Plg2E4ZyA18VEJ	1721073001	Sackcloth and Ashes (5)
OK	K-z7IHavJPWP4dGqiW5eb	1721066400	Sackcloth and Ashes (4)
OK	yHyccQc_WKvnkk41BKhMZ	1721062998	Sackcloth and Ashes (3)
OK	t5KNNnbiwHpseRGrQahzp	1721016319	New Story
OK	1GFHYHiIB1-OrQcGUXDSk	1721005388	Counterfactual interview - DJT (11)
OK	AatTvzsJL_xZGFGNFuGSg	1721003278	Counterfactual interview - DJT (10)
OK	oXsWES2MVaqRNJr9iCEVn	1721002582	Counterfactual interview - DJT (9)
OK	K2IyN1Rst46gS4shiZFNr	1720998045	Counterfactual interview - DJT (8)
OK	NtSNQNdbNfkgyBU-H_WgU	1720890983	Counterfactual interview - DJT (7)
OK	PKLCrJQXyvp-ANWrPduM4	1720887934	Counterfactual interview - DJT (6)
OK	wPUf5XQr9mXC6fHa75nZl	1720853586	Counterfactual interview - DJT (5)
OK	kpdsMIsXkEm3O9qVTkLCe	1720827793	Counterfactual interview - DJT (3)
OK	w07ldbZVGvpcklRbAeNRV	1720827176	Claude 2  (1)
OK	GvJR8KiQ4eZ7zJYDBVt1X	1720824407	Counterfactual interview - DJT (4)
OK	9iITxK-fiibBP1Xas2Vkd	1720730600	Claude 2 
OK	-ZzztiolpH52OaMDIapg_	1720728834	Claude 2  (1)
OK	gqTJhlllwyKvktraQDsVA	1720470400	Counterfactual interview - DJT (2)
OK	-txpNmplB9RqEJsSxFX_q	1720462987	Counterfactual interview - DJT (1)
OK	X3bTowkHd3Er2atkmL68o	1720441904	Counterfactual interview - DJT
OK	is7ffm7fiDbrm-a1c_Ay3	1720139255	New Story (35)
OK	PMTRmJqKWkSBDgNfqgpBi	1720138959	New Story (34)
OK	ynzjLRoxj-nVA2_fTBTbk	1720138791	New Story (33)
OK	k_my-qPk4cI6JvPxOht1I	1720137956	New Story (32)
OK	0iH3E_mg6SOdZZdMwXVRR	1720137475	New Story (31)
OK	RiiupYB8rPYTV_pjK4bB0	1720126385	New Story (30)
OK	BAqFKEeiJAmrv-pS7C0F6	1720125488	New Story (29)
OK	SnB4oLoILiZvDxtSSBjxW	1720124915	New Story (28)
OK	mz3FeH9dcZmj5-qa5uRA6	1720124215	New Story (27)
OK	NLlzd0iDHWs8cJDJCrAbR	1719835094	New Story (3)
OK-NOTEXT	2A7DllwFv707Oym1AChcx	1719792673	New Story
OK	5GgyhGCnRRLCR9Ox9Harf	1719731980	New Story (16)
OK	piP1lQN0phzKcYJbi25QK	1719731885	New Story (17)
OK	qJxVhdd1iEE2Kfop14-Rc	1719731208	New Story (15)
OK	jBUeTSbvDNLZtiS5dFnwE	1719690650	New Story (14)
OK	cwa55LXQiekHG80B-tkC7	1719689921	New Story (13)
OK	NYzcZqIwE2dVhIWcntH2Q	1719689596	New Story (12)
OK	tklbiz-tA7MQ6i3DQ-5OE	1719687668	New Story (11)
OK	0KkH7IhHHae01DSUkiCSn	1719686126	New Story (10)
OK	FsTi8AjTJQKZfeDzoCcBq	1719685998	New Story (9)
OK	N55iLGdc3EgjTuWelEEIU	1719685902	New Story (8)
OK	iP519H6vbH8Wvaz__703D	1719685433	New Story (7)
OK	SL8CrTJ1N6zUVE1eAOQgV	1719685253	New Story (6)
OK	sG7Ymjc41H4tcEhlDMgwU	1719684694	New Story (5)
OK	kCwK5rMauwWmPCJr3qQG0	1719617382	New Story (4)
OK	Re0w-eCHZxP-En9uNBc4z	1719534053	New Story (2)
OK	QBQzL5LTahlXBunnnhFAN	1719478800	Counterfectional interview - open AI - (5)
